step_dist	max_levels	max_total_position	source_id	cycle_pf	n_cycles	win_rate	total_pnl_ticks	max_drawdown_ticks	sharpe	worst_cycle_dd	max_level_exposure_pct	tail_ratio	calmar_ratio	sortino_ratio	winning_session_pct	max_dd_duration_bars	bars_processed
3.0	4	16	bar_data_10sec_rot	1.6748	31422	0.818	62140.0	46580.0	0.0075	46580.0	0.0	0.3727	1.334	0.0019	72.22	14040	70200
3.0	4	0	bar_data_250vol_rot	0.5109	215925	0.8227	-1020397.0	1317660.0	-0.0025	865488.0	0.46	0.1101	-0.7744	-0.0007	67.57	174756	66539
3.0	4	0	bar_data_250tick_rot	0.4474	208201	0.8236	-1270861.0	1552776.0	-0.0026	1053756.0	0.51	0.0958	-0.8184	-0.0007	67.57	165366	61085
3.0	4	0	bar_data_10sec_rot	0.2041	142699	0.824	-2751676.0	2780772.0	-0.0082	604716.0	0.46	0.0436	-0.9895	-0.0021	50.0	203455	70200
3.0	5	4	bar_data_250vol_rot	2.5021	12720	0.8241	37756.0	14936.0	0.0224	14936.0	0.0	0.5343	2.5279	0.0058	94.12	13383	66539
3.0	5	4	bar_data_250tick_rot	2.39	13088	0.8209	37492.0	16304.0	0.0201	16304.0	0.0	0.5213	2.2996	0.0052	94.12	12814	61085
3.0	5	4	bar_data_10sec_rot	2.2014	10346	0.8224	27862.0	15620.0	0.0175	15620.0	0.0	0.4754	1.7837	0.0043	86.67	16800	70200
3.0	5	8	bar_data_250vol_rot	1.3558	20090	0.8196	25928.0	47680.0	0.0038	47644.0	0.0	0.2984	0.5438	0.001	81.82	23212	66539
3.0	5	8	bar_data_250tick_rot	3.3867	65164	0.8219	226466.0	22768.0	0.0389	22732.0	0.0	0.7335	9.9467	0.0096	95.45	11194	61085
3.0	5	8	bar_data_10sec_rot	1.8606	19586	0.8201	44576.0	29428.0	0.0108	29428.0	0.0	0.4082	1.5147	0.0027	86.67	16381	70200
3.0	5	16	bar_data_250vol_rot	2.5228	68584	0.8208	203866.0	44996.0	0.0173	44996.0	0.0	0.551	4.5308	0.0043	90.0	17161	66539
3.0	5	16	bar_data_250tick_rot	1.3083	42544	0.8214	49414.0	95918.0	0.0025	95396.0	0.0	0.2844	0.5152	0.0006	85.71	28985	61085
3.0	5	16	bar_data_10sec_rot	1.6748	31422	0.818	62140.0	46580.0	0.0075	46580.0	0.0	0.3727	1.334	0.0019	72.22	14040	70200
3.0	5	0	bar_data_250vol_rot	0.5109	215925	0.8227	-1020397.0	1317660.0	-0.0025	865488.0	0.0	0.1101	-0.7744	-0.0007	67.57	174756	66539
3.0	5	0	bar_data_250tick_rot	0.4474	208201	0.8236	-1270861.0	1552776.0	-0.0026	1053756.0	0.0	0.0958	-0.8184	-0.0007	67.57	165366	61085
3.0	5	0	bar_data_10sec_rot	0.2041	142699	0.824	-2751676.0	2780772.0	-0.0082	604716.0	0.0	0.0436	-0.9895	-0.0021	50.0	203455	70200
3.5	1	1	bar_data_250vol_rot	1.9988	1234	0.9992	4929.0	4935.0	0.0284	4935.0	0.0	0.0016	0.9988	0.0	93.33	15184	66539
3.5	1	1	bar_data_250tick_rot	1.8811	1160	0.9991	4343.0	4929.0	0.0258	4929.0	0.0	0.0016	0.8811	0.0	93.33	13795	61085
3.5	1	1	bar_data_10sec_rot	1.5206	894	0.9989	2446.0	4698.0	0.0174	4698.0	0.0	0.0017	0.5206	0.0	92.31	17124	70200
3.5	1	2	bar_data_250vol_rot	2.5554	3354	0.9997	14154.0	9100.0	0.0268	9100.0	0.0	0.0008	1.5554	0.0	93.33	14266	66539
3.5	1	2	bar_data_250tick_rot	3.3485	4480	0.9998	21672.0	9228.0	0.0351	9228.0	0.0	0.0007	2.3485	0.0	92.86	13621	61085
3.5	1	2	bar_data_10sec_rot	2.4614	2942	0.9997	12074.0	8262.0	0.0269	8262.0	0.0	0.0008	1.4614	0.0	92.31	16705	70200
3.5	1	4	bar_data_250vol_rot	2.7007	9594	0.9352	41156.0	17990.0	0.0233	17990.0	6.48	0.1871	2.2877	0.006	93.33	14261	66539
3.5	1	4	bar_data_250tick_rot	3.1856	10540	0.9396	49250.0	16174.0	0.0296	16174.0	6.04	0.2049	3.045	0.0073	93.75	12811	61085
3.5	1	4	bar_data_10sec_rot	3.3372	10900	0.9394	51854.0	15586.0	0.0318	15586.0	6.06	0.2154	3.327	0.0079	81.25	16786	70200
3.5	1	8	bar_data_250vol_rot	2.0323	21252	0.9366	73268.0	47676.0	0.0105	47642.0	4.4	0.1377	1.5368	0.0027	91.67	23213	66539
3.5	1	8	bar_data_250tick_rot	3.0779	27274	0.9353	125222.0	29674.0	0.0255	29674.0	4.48	0.2128	4.2199	0.0065	94.12	12531	61085
3.5	1	8	bar_data_10sec_rot	0.936	8140	0.9408	-3780.0	50898.0	-0.0008	50898.0	4.18	0.0589	-0.0743	-0.0002	71.43	35100	70200
3.5	1	16	bar_data_250vol_rot	2.3121	60460	0.9405	233232.0	108184.0	0.0088	108066.0	4.47	0.1464	2.1559	0.0021	94.12	34751	66539
3.5	1	16	bar_data_250tick_rot	3.6834	85582	0.9363	423930.0	45556.0	0.0318	45474.0	4.53	0.2505	9.3057	0.008	92.0	11194	61085
3.5	1	16	bar_data_10sec_rot	2.4632	32136	0.9372	128938.0	46482.0	0.0155	46482.0	4.57	0.165	2.7739	0.0039	77.78	14041	70200
3.5	1	0	bar_data_250vol_rot	0.8192	184345	0.9297	-276079.0	794546.0	-0.0008	746160.0	4.7	0.062	-0.3475	-0.0002	81.08	145018	66539
3.5	1	0	bar_data_250tick_rot	0.7125	179494	0.9296	-491765.0	944780.0	-0.0013	901522.0	4.64	0.0539	-0.5205	-0.0003	78.38	138059	61085
3.5	1	0	bar_data_10sec_rot	0.2796	115873	0.9342	-2024568.0	2070796.0	-0.0078	523232.0	4.43	0.0197	-0.9777	-0.002	46.67	173330	70200
3.5	2	2	bar_data_250vol_rot	2.5554	3354	0.9997	14154.0	9100.0	0.0268	9100.0	0.0	0.0008	1.5554	0.0	93.33	14266	66539
3.5	2	2	bar_data_250tick_rot	3.3485	4480	0.9998	21672.0	9228.0	0.0351	9228.0	0.0	0.0007	2.3485	0.0	92.86	13621	61085
3.5	2	2	bar_data_10sec_rot	2.4614	2942	0.9997	12074.0	8262.0	0.0269	8262.0	0.0	0.0008	1.4614	0.0	92.31	16705	70200
3.5	2	4	bar_data_250vol_rot	2.7007	9594	0.9352	41156.0	17990.0	0.0233	17990.0	0.0	0.1871	2.2877	0.006	93.33	14261	66539
3.5	2	4	bar_data_250tick_rot	3.1856	10540	0.9396	49250.0	16174.0	0.0296	16174.0	0.0	0.2049	3.045	0.0073	93.75	12811	61085
3.5	2	4	bar_data_10sec_rot	3.3372	10900	0.9394	51854.0	15586.0	0.0318	15586.0	0.0	0.2154	3.327	0.0079	81.25	16786	70200
3.5	2	8	bar_data_250vol_rot	2.0323	21252	0.9366	73268.0	47676.0	0.0105	47642.0	1.94	0.1377	1.5368	0.0027	91.67	23213	66539
3.5	2	8	bar_data_250tick_rot	3.0779	27274	0.9353	125222.0	29674.0	0.0255	29674.0	1.98	0.2128	4.2199	0.0065	94.12	12531	61085
3.5	2	8	bar_data_10sec_rot	0.936	8140	0.9408	-3780.0	50898.0	-0.0008	50898.0	1.74	0.0589	-0.0743	-0.0002	71.43	35100	70200
3.5	2	16	bar_data_250vol_rot	2.3121	60460	0.9405	233232.0	108184.0	0.0088	108066.0	1.06	0.1464	2.1559	0.0021	94.12	34751	66539
3.5	2	16	bar_data_250tick_rot	3.6834	85582	0.9363	423930.0	45556.0	0.0318	45474.0	1.35	0.2505	9.3057	0.008	92.0	11194	61085
3.5	2	16	bar_data_10sec_rot	2.4632	32136	0.9372	128938.0	46482.0	0.0155	46482.0	1.16	0.165	2.7739	0.0039	77.78	14041	70200
3.5	2	0	bar_data_250vol_rot	0.8192	184345	0.9297	-276079.0	794546.0	-0.0008	746160.0	1.55	0.062	-0.3475	-0.0002	81.08	145018	66539
3.5	2	0	bar_data_250tick_rot	0.7125	179494	0.9296	-491765.0	944780.0	-0.0013	901522.0	1.58	0.0539	-0.5205	-0.0003	78.38	138059	61085
3.5	2	0	bar_data_10sec_rot	0.2796	115873	0.9342	-2024568.0	2070796.0	-0.0078	523232.0	1.34	0.0197	-0.9777	-0.002	46.67	173330	70200
3.5	3	4	bar_data_250vol_rot	2.7007	9594	0.9352	41156.0	17990.0	0.0233	17990.0	0.0	0.1871	2.2877	0.006	93.33	14261	66539
3.5	3	4	bar_data_250tick_rot	3.1856	10540	0.9396	49250.0	16174.0	0.0296	16174.0	0.0	0.2049	3.045	0.0073	93.75	12811	61085
3.5	3	4	bar_data_10sec_rot	3.3372	10900	0.9394	51854.0	15586.0	0.0318	15586.0	0.0	0.2154	3.327	0.0079	81.25	16786	70200
3.5	3	8	bar_data_250vol_rot	2.0323	21252	0.9366	73268.0	47676.0	0.0105	47642.0	0.0	0.1377	1.5368	0.0027	91.67	23213	66539
3.5	3	8	bar_data_250tick_rot	3.0779	27274	0.9353	125222.0	29674.0	0.0255	29674.0	0.0	0.2128	4.2199	0.0065	94.12	12531	61085
3.5	3	8	bar_data_10sec_rot	0.936	8140	0.9408	-3780.0	50898.0	-0.0008	50898.0	0.0	0.0589	-0.0743	-0.0002	71.43	35100	70200
3.5	3	16	bar_data_250vol_rot	2.3121	60460	0.9405	233232.0	108184.0	0.0088	108066.0	0.42	0.1464	2.1559	0.0021	94.12	34751	66539
3.5	3	16	bar_data_250tick_rot	3.6834	85582	0.9363	423930.0	45556.0	0.0318	45474.0	0.49	0.2505	9.3057	0.008	92.0	11194	61085
3.5	3	16	bar_data_10sec_rot	2.4632	32136	0.9372	128938.0	46482.0	0.0155	46482.0	0.54	0.165	2.7739	0.0039	77.78	14041	70200
3.5	3	0	bar_data_250vol_rot	0.8192	184345	0.9297	-276079.0	794546.0	-0.0008	746160.0	0.47	0.062	-0.3475	-0.0002	81.08	145018	66539
3.5	3	0	bar_data_250tick_rot	0.7125	179494	0.9296	-491765.0	944780.0	-0.0013	901522.0	0.49	0.0539	-0.5205	-0.0003	78.38	138059	61085
3.5	3	0	bar_data_10sec_rot	0.2796	115873	0.9342	-2024568.0	2070796.0	-0.0078	523232.0	0.45	0.0197	-0.9777	-0.002	46.67	173330	70200
3.5	4	4	bar_data_250vol_rot	2.7007	9594	0.9352	41156.0	17990.0	0.0233	17990.0	0.0	0.1871	2.2877	0.006	93.33	14261	66539
3.5	4	4	bar_data_250tick_rot	3.1856	10540	0.9396	49250.0	16174.0	0.0296	16174.0	0.0	0.2049	3.045	0.0073	93.75	12811	61085
3.5	4	4	bar_data_10sec_rot	3.3372	10900	0.9394	51854.0	15586.0	0.0318	15586.0	0.0	0.2154	3.327	0.0079	81.25	16786	70200
3.5	4	8	bar_data_250vol_rot	2.0323	21252	0.9366	73268.0	47676.0	0.0105	47642.0	0.0	0.1377	1.5368	0.0027	91.67	23213	66539
3.5	4	8	bar_data_250tick_rot	3.0779	27274	0.9353	125222.0	29674.0	0.0255	29674.0	0.0	0.2128	4.2199	0.0065	94.12	12531	61085
3.5	4	8	bar_data_10sec_rot	0.936	8140	0.9408	-3780.0	50898.0	-0.0008	50898.0	0.0	0.0589	-0.0743	-0.0002	71.43	35100	70200
3.5	4	16	bar_data_250vol_rot	2.3121	60460	0.9405	233232.0	108184.0	0.0088	108066.0	0.0	0.1464	2.1559	0.0021	94.12	34751	66539
3.5	4	16	bar_data_250tick_rot	3.6834	85582	0.9363	423930.0	45556.0	0.0318	45474.0	0.0	0.2505	9.3057	0.008	92.0	11194	61085
3.5	4	16	bar_data_10sec_rot	2.4632	32136	0.9372	128938.0	46482.0	0.0155	46482.0	0.0	0.165	2.7739	0.0039	77.78	14041	70200
3.5	4	0	bar_data_250vol_rot	0.8192	184345	0.9297	-276079.0	794546.0	-0.0008	746160.0	0.31	0.062	-0.3475	-0.0002	81.08	145018	66539
3.5	4	0	bar_data_250tick_rot	0.7125	179494	0.9296	-491765.0	944780.0	-0.0013	901522.0	0.33	0.0539	-0.5205	-0.0003	78.38	138059	61085
3.5	4	0	bar_data_10sec_rot	0.2796	115873	0.9342	-2024568.0	2070796.0	-0.0078	523232.0	0.35	0.0197	-0.9777	-0.002	46.67	173330	70200
3.5	5	4	bar_data_250vol_rot	2.7007	9594	0.9352	41156.0	17990.0	0.0233	17990.0	0.0	0.1871	2.2877	0.006	93.33	14261	66539
3.5	5	4	bar_data_250tick_rot	3.1856	10540	0.9396	49250.0	16174.0	0.0296	16174.0	0.0	0.2049	3.045	0.0073	93.75	12811	61085
3.5	5	4	bar_data_10sec_rot	3.3372	10900	0.9394	51854.0	15586.0	0.0318	15586.0	0.0	0.2154	3.327	0.0079	81.25	16786	70200
3.5	5	8	bar_data_250vol_rot	2.0323	21252	0.9366	73268.0	47676.0	0.0105	47642.0	0.0	0.1377	1.5368	0.0027	91.67	23213	66539
3.5	5	8	bar_data_250tick_rot	3.0779	27274	0.9353	125222.0	29674.0	0.0255	29674.0	0.0	0.2128	4.2199	0.0065	94.12	12531	61085
3.5	5	8	bar_data_10sec_rot	0.936	8140	0.9408	-3780.0	50898.0	-0.0008	50898.0	0.0	0.0589	-0.0743	-0.0002	71.43	35100	70200
3.5	5	16	bar_data_250vol_rot	2.3121	60460	0.9405	233232.0	108184.0	0.0088	108066.0	0.0	0.1464	2.1559	0.0021	94.12	34751	66539
3.5	5	16	bar_data_250tick_rot	3.6834	85582	0.9363	423930.0	45556.0	0.0318	45474.0	0.0	0.2505	9.3057	0.008	92.0	11194	61085
3.5	5	16	bar_data_10sec_rot	2.4632	32136	0.9372	128938.0	46482.0	0.0155	46482.0	0.0	0.165	2.7739	0.0039	77.78	14041	70200
3.5	5	0	bar_data_250vol_rot	0.8192	184345	0.9297	-276079.0	794546.0	-0.0008	746160.0	0.0	0.062	-0.3475	-0.0002	81.08	145018	66539
3.5	5	0	bar_data_250tick_rot	0.7125	179494	0.9296	-491765.0	944780.0	-0.0013	901522.0	0.0	0.0539	-0.5205	-0.0003	78.38	138059	61085
3.5	5	0	bar_data_10sec_rot	0.2796	115873	0.9342	-2024568.0	2070796.0	-0.0078	523232.0	0.0	0.0197	-0.9777	-0.002	46.67	173330	70200
4.0	1	1	bar_data_250vol_rot	2.4062	1188	0.9992	6937.0	4933.0	0.0407	4933.0	0.0	0.002	1.4062	0.0	93.33	15184	66539
4.0	1	1	bar_data_250tick_rot	2.263	1116	0.9991	6223.0	4927.0	0.0377	4927.0	0.0	0.002	1.263	0.0	93.33	13795	61085
4.0	1	1	bar_data_10sec_rot	1.8548	872	0.9989	4014.0	4696.0	0.0289	4696.0	0.0	0.0021	0.8548	0.0	92.31	17125	70200
4.0	1	2	bar_data_250vol_rot	3.1397	3552	0.9997	21624.0	10106.0	0.0359	10106.0	0.0	0.0009	2.1397	0.0	93.33	15284	66539
4.0	1	2	bar_data_250tick_rot	3.785	4238	0.9998	27666.0	9934.0	0.0427	9934.0	0.0	0.0009	2.785	0.0	92.86	13796	61085
4.0	1	2	bar_data_10sec_rot	2.7056	2606	0.9996	14682.0	8608.0	0.0334	8608.0	0.0	0.001	1.7056	0.0	92.31	16781	70200
4.0	1	4	bar_data_250vol_rot	4.5748	14476	0.9348	97906.0	19844.0	0.041	19844.0	6.52	0.3192	4.9338	0.0105	94.12	15184	66539
4.0	1	4	bar_data_250tick_rot	3.5805	10290	0.9347	64172.0	19500.0	0.0324	19500.0	6.53	0.2502	3.2909	0.0083	92.86	13791	61085
4.0	1	4	bar_data_10sec_rot	3.1872	7030	0.9407	41750.0	15760.0	0.0316	15760.0	5.93	0.201	2.6491	0.0077	92.31	16836	70200
4.0	1	8	bar_data_250vol_rot	1.2621	9158	0.9357	16488.0	54072.0	0.0032	54040.0	4.53	0.0867	0.3049	0.0008	87.5	34742	66539
4.0	1	8	bar_data_250tick_rot	2.165	16722	0.9428	78138.0	53896.0	0.0112	53864.0	4.32	0.1313	1.4498	0.0027	90.91	31833	61085
4.0	1	8	bar_data_10sec_rot	1.2347	8276	0.9408	13556.0	50864.0	0.0029	50864.0	4.41	0.0777	0.2665	0.0007	80.0	35101	70200
4.0	1	16	bar_data_250vol_rot	2.517	45822	0.9421	239782.0	109270.0	0.0103	109120.0	4.21	0.1548	2.1944	0.0025	94.12	34744	66539
4.0	1	16	bar_data_250tick_rot	1.8627	29348	0.9428	118118.0	107824.0	0.0064	107744.0	4.3	0.1131	1.0955	0.0015	91.67	31833	61085
4.0	1	16	bar_data_10sec_rot	3.1852	30534	0.9365	180624.0	46448.0	0.0222	46448.0	4.57	0.2159	3.8887	0.0056	76.47	14041	70200
4.0	1	0	bar_data_250vol_rot	1.1235	157162	0.935	149597.0	703198.0	0.0006	670316.0	4.53	0.0781	0.2127	0.0001	89.19	131610	66539
4.0	1	0	bar_data_250tick_rot	0.9835	154241	0.935	-22387.0	837238.0	-0.0001	804812.0	4.49	0.0684	-0.0267	-0.0	83.78	125822	61085
4.0	1	0	bar_data_10sec_rot	0.3413	94237	0.9352	-1571204.0	1620950.0	-0.0076	455632.0	4.46	0.0237	-0.9693	-0.0019	50.0	153321	70200
4.0	2	2	bar_data_250vol_rot	3.1397	3552	0.9997	21624.0	10106.0	0.0359	10106.0	0.0	0.0009	2.1397	0.0	93.33	15284	66539
4.0	2	2	bar_data_250tick_rot	3.785	4238	0.9998	27666.0	9934.0	0.0427	9934.0	0.0	0.0009	2.785	0.0	92.86	13796	61085
4.0	2	2	bar_data_10sec_rot	2.7056	2606	0.9996	14682.0	8608.0	0.0334	8608.0	0.0	0.001	1.7056	0.0	92.31	16781	70200
4.0	2	4	bar_data_250vol_rot	4.5748	14476	0.9348	97906.0	19844.0	0.041	19844.0	0.0	0.3192	4.9338	0.0105	94.12	15184	66539
4.0	2	4	bar_data_250tick_rot	3.5805	10290	0.9347	64172.0	19500.0	0.0324	19500.0	0.0	0.2502	3.2909	0.0083	92.86	13791	61085
4.0	2	4	bar_data_10sec_rot	3.1872	7030	0.9407	41750.0	15760.0	0.0316	15760.0	0.0	0.201	2.6491	0.0077	92.31	16836	70200
4.0	2	8	bar_data_250vol_rot	1.2621	9158	0.9357	16488.0	54072.0	0.0032	54040.0	1.9	0.0867	0.3049	0.0008	87.5	34742	66539
4.0	2	8	bar_data_250tick_rot	2.165	16722	0.9428	78138.0	53896.0	0.0112	53864.0	1.39	0.1313	1.4498	0.0027	90.91	31833	61085
4.0	2	8	bar_data_10sec_rot	1.2347	8276	0.9408	13556.0	50864.0	0.0029	50864.0	1.51	0.0777	0.2665	0.0007	80.0	35101	70200
4.0	2	16	bar_data_250vol_rot	2.517	45822	0.9421	239782.0	109270.0	0.0103	109120.0	1.11	0.1548	2.1944	0.0025	94.12	34744	66539
4.0	2	16	bar_data_250tick_rot	1.8627	29348	0.9428	118118.0	107824.0	0.0064	107744.0	1.02	0.1131	1.0955	0.0015	91.67	31833	61085
4.0	2	16	bar_data_10sec_rot	3.1852	30534	0.9365	180624.0	46448.0	0.0222	46448.0	1.25	0.2159	3.8887	0.0056	76.47	14041	70200
4.0	2	0	bar_data_250vol_rot	1.1235	157162	0.935	149597.0	703198.0	0.0006	670316.0	1.36	0.0781	0.2127	0.0001	89.19	131610	66539
4.0	2	0	bar_data_250tick_rot	0.9835	154241	0.935	-22387.0	837238.0	-0.0001	804812.0	1.38	0.0684	-0.0267	-0.0	83.78	125822	61085
4.0	2	0	bar_data_10sec_rot	0.3413	94237	0.9352	-1571204.0	1620950.0	-0.0076	455632.0	1.34	0.0237	-0.9693	-0.0019	50.0	153321	70200
4.0	3	4	bar_data_250vol_rot	4.5748	14476	0.9348	97906.0	19844.0	0.041	19844.0	0.0	0.3192	4.9338	0.0105	94.12	15184	66539
4.0	3	4	bar_data_250tick_rot	3.5805	10290	0.9347	64172.0	19500.0	0.0324	19500.0	0.0	0.2502	3.2909	0.0083	92.86	13791	61085
4.0	3	4	bar_data_10sec_rot	3.1872	7030	0.9407	41750.0	15760.0	0.0316	15760.0	0.0	0.201	2.6491	0.0077	92.31	16836	70200
4.0	3	8	bar_data_250vol_rot	1.2621	9158	0.9357	16488.0	54072.0	0.0032	54040.0	0.0	0.0867	0.3049	0.0008	87.5	34742	66539
4.0	3	8	bar_data_250tick_rot	2.165	16722	0.9428	78138.0	53896.0	0.0112	53864.0	0.0	0.1313	1.4498	0.0027	90.91	31833	61085
4.0	3	8	bar_data_10sec_rot	1.2347	8276	0.9408	13556.0	50864.0	0.0029	50864.0	0.0	0.0777	0.2665	0.0007	80.0	35101	70200
4.0	3	16	bar_data_250vol_rot	2.517	45822	0.9421	239782.0	109270.0	0.0103	109120.0	0.47	0.1548	2.1944	0.0025	94.12	34744	66539
4.0	3	16	bar_data_250tick_rot	1.8627	29348	0.9428	118118.0	107824.0	0.0064	107744.0	0.41	0.1131	1.0955	0.0015	91.67	31833	61085
4.0	3	16	bar_data_10sec_rot	3.1852	30534	0.9365	180624.0	46448.0	0.0222	46448.0	0.53	0.2159	3.8887	0.0056	76.47	14041	70200
4.0	3	0	bar_data_250vol_rot	1.1235	157162	0.935	149597.0	703198.0	0.0006	670316.0	0.38	0.0781	0.2127	0.0001	89.19	131610	66539
4.0	3	0	bar_data_250tick_rot	0.9835	154241	0.935	-22387.0	837238.0	-0.0001	804812.0	0.4	0.0684	-0.0267	-0.0	83.78	125822	61085
4.0	3	0	bar_data_10sec_rot	0.3413	94237	0.9352	-1571204.0	1620950.0	-0.0076	455632.0	0.39	0.0237	-0.9693	-0.0019	50.0	153321	70200
4.0	4	4	bar_data_250vol_rot	4.5748	14476	0.9348	97906.0	19844.0	0.041	19844.0	0.0	0.3192	4.9338	0.0105	94.12	15184	66539
4.0	4	4	bar_data_250tick_rot	3.5805	10290	0.9347	64172.0	19500.0	0.0324	19500.0	0.0	0.2502	3.2909	0.0083	92.86	13791	61085
4.0	4	4	bar_data_10sec_rot	3.1872	7030	0.9407	41750.0	15760.0	0.0316	15760.0	0.0	0.201	2.6491	0.0077	92.31	16836	70200
4.0	4	8	bar_data_250vol_rot	1.2621	9158	0.9357	16488.0	54072.0	0.0032	54040.0	0.0	0.0867	0.3049	0.0008	87.5	34742	66539
4.0	4	8	bar_data_250tick_rot	2.165	16722	0.9428	78138.0	53896.0	0.0112	53864.0	0.0	0.1313	1.4498	0.0027	90.91	31833	61085
4.0	4	8	bar_data_10sec_rot	1.2347	8276	0.9408	13556.0	50864.0	0.0029	50864.0	0.0	0.0777	0.2665	0.0007	80.0	35101	70200
4.0	4	16	bar_data_250vol_rot	2.517	45822	0.9421	239782.0	109270.0	0.0103	109120.0	0.0	0.1548	2.1944	0.0025	94.12	34744	66539
4.0	4	16	bar_data_250tick_rot	1.8627	29348	0.9428	118118.0	107824.0	0.0064	107744.0	0.0	0.1131	1.0955	0.0015	91.67	31833	61085
4.0	4	16	bar_data_10sec_rot	3.1852	30534	0.9365	180624.0	46448.0	0.0222	46448.0	0.0	0.2159	3.8887	0.0056	76.47	14041	70200
4.0	4	0	bar_data_250vol_rot	1.1235	157162	0.935	149597.0	703198.0	0.0006	670316.0	0.23	0.0781	0.2127	0.0001	89.19	131610	66539
4.0	4	0	bar_data_250tick_rot	0.9835	154241	0.935	-22387.0	837238.0	-0.0001	804812.0	0.23	0.0684	-0.0267	-0.0	83.78	125822	61085
4.0	4	0	bar_data_10sec_rot	0.3413	94237	0.9352	-1571204.0	1620950.0	-0.0076	455632.0	0.29	0.0237	-0.9693	-0.0019	50.0	153321	70200
4.0	5	4	bar_data_250vol_rot	4.5748	14476	0.9348	97906.0	19844.0	0.041	19844.0	0.0	0.3192	4.9338	0.0105	94.12	15184	66539
4.0	5	4	bar_data_250tick_rot	3.5805	10290	0.9347	64172.0	19500.0	0.0324	19500.0	0.0	0.2502	3.2909	0.0083	92.86	13791	61085
4.0	5	4	bar_data_10sec_rot	3.1872	7030	0.9407	41750.0	15760.0	0.0316	15760.0	0.0	0.201	2.6491	0.0077	92.31	16836	70200
4.0	5	8	bar_data_250vol_rot	1.2621	9158	0.9357	16488.0	54072.0	0.0032	54040.0	0.0	0.0867	0.3049	0.0008	87.5	34742	66539
4.0	5	8	bar_data_250tick_rot	2.165	16722	0.9428	78138.0	53896.0	0.0112	53864.0	0.0	0.1313	1.4498	0.0027	90.91	31833	61085
4.0	5	8	bar_data_10sec_rot	1.2347	8276	0.9408	13556.0	50864.0	0.0029	50864.0	0.0	0.0777	0.2665	0.0007	80.0	35101	70200
4.0	5	16	bar_data_250vol_rot	2.517	45822	0.9421	239782.0	109270.0	0.0103	109120.0	0.0	0.1548	2.1944	0.0025	94.12	34744	66539
4.0	5	16	bar_data_250tick_rot	1.8627	29348	0.9428	118118.0	107824.0	0.0064	107744.0	0.0	0.1131	1.0955	0.0015	91.67	31833	61085
4.0	5	16	bar_data_10sec_rot	3.1852	30534	0.9365	180624.0	46448.0	0.0222	46448.0	0.0	0.2159	3.8887	0.0056	76.47	14041	70200
4.0	5	0	bar_data_250vol_rot	1.1235	157162	0.935	149597.0	703198.0	0.0006	670316.0	0.0	0.0781	0.2127	0.0001	89.19	131610	66539
4.0	5	0	bar_data_250tick_rot	0.9835	154241	0.935	-22387.0	837238.0	-0.0001	804812.0	0.0	0.0684	-0.0267	-0.0	83.78	125822	61085
4.0	5	0	bar_data_10sec_rot	0.3413	94237	0.9352	-1571204.0	1620950.0	-0.0076	455632.0	0.0	0.0237	-0.9693	-0.0019	50.0	153321	70200
4.5	1	1	bar_data_250vol_rot	2.7037	1112	0.9991	8401.0	4931.0	0.051	4931.0	0.0	0.0024	1.7037	0.0	93.33	15182	66539
4.5	1	1	bar_data_250tick_rot	2.5218	1036	0.999	7495.0	4925.0	0.0472	4925.0	0.0	0.0024	1.5218	0.0	93.33	13795	61085
4.5	1	1	bar_data_10sec_rot	2.1602	846	0.9988	5446.0	4694.0	0.0398	4694.0	0.0	0.0026	1.1602	0.0	92.31	17125	70200
4.5	1	2	bar_data_250vol_rot	2.8732	3058	0.9997	21812.0	11644.0	0.0338	11644.0	0.0	0.0009	1.8732	0.0	91.67	23189	66539
4.5	1	2	bar_data_250tick_rot	3.626	3298	0.9997	26102.0	9940.0	0.0457	9940.0	0.0	0.0011	2.626	0.0	92.86	13796	61085
4.5	1	2	bar_data_10sec_rot	3.6248	2832	0.9996	22232.0	8470.0	0.0493	8470.0	0.0	0.0013	2.6248	0.0	92.31	16724	70200
4.5	1	4	bar_data_250vol_rot	3.2272	8572	0.9439	62812.0	25322.0	0.0268	25322.0	5.61	0.1919	2.4805	0.0064	83.33	23264	66539
4.5	1	4	bar_data_250tick_rot	5.2153	9778	0.946	84154.0	16802.0	0.0506	16802.0	5.4	0.2978	5.0086	0.0118	93.75	12872	61085
4.5	1	4	bar_data_10sec_rot	3.4552	5960	0.9359	44242.0	15734.0	0.0364	15734.0	6.41	0.2366	2.8119	0.0092	92.86	16370	70200
4.5	1	8	bar_data_250vol_rot	2.0602	12378	0.943	67532.0	54580.0	0.0111	54550.0	4.04	0.1246	1.2373	0.0027	88.89	34741	66539
4.5	1	8	bar_data_250tick_rot	6.5518	30544	0.9447	274370.0	29158.0	0.0538	29158.0	4.15	0.3837	9.4098	0.0127	94.12	12161	61085
4.5	1	8	bar_data_10sec_rot	3.8482	17336	0.9354	134300.0	32782.0	0.0311	32782.0	4.61	0.2658	4.0968	0.0079	75.0	16706	70200
4.5	1	16	bar_data_250vol_rot	2.1422	27540	0.9429	155422.0	109196.0	0.0086	109118.0	4.02	0.1298	1.4233	0.0021	93.75	34741	66539
4.5	1	16	bar_data_250tick_rot	3.0739	43340	0.9425	309280.0	109142.0	0.0136	109022.0	4.19	0.1873	2.8337	0.0033	94.74	31837	61085
